Date,From State,To State,Duration Days,Return 1D,Return 3D,Return 5D,Return 10D,Return 20D,Entry vs 10D Low,Exit vs Previous 10D High,Timing Score,Timing Class,Whipsaw
2014-02-26,MODERATE,AGGRESSIVE,24,0.01966793657371113,-0.007715416251707241,0.04069654399126166,0.02269299537430758,-0.07806358351553155,0.08467350038433663,-0.0024662819667625735,83.06529992313267,EXCELLENT,False
2014-04-01,AGGRESSIVE,MODERATE,3,0.005344061214076046,,,,,0.010505577179173775,-0.0886848796035743,97.89888456416524,EXCELLENT,True
2014-04-04,MODERATE,DEFENSIVE,19,-0.00168850353489014,0.010371260448836406,0.005547423143930086,0.019054495382872405,,0.0016913594012180067,-0.05558097683887031,88.88380463222593,EXCELLENT,False
2014-05-02,DEFENSIVE,MODERATE,10,0.010140027448210631,-0.022206365090501,-0.016223996587366174,,,0.024304131180832522,0.0,95.1391737638335,EXCELLENT,False
2014-05-16,MODERATE,AGGRESSIVE,97,0.021430862384373972,0.03874052338931788,0.07517329707339604,0.12364030820397232,0.16617217013603858,0.0,-0.02543370334971362,100.0,EXCELLENT,False
2014-10-03,AGGRESSIVE,MODERATE,3,-0.004354426764480057,,,,,0.03358918540028388,-0.08389926714616625,93.28216291994322,EXCELLENT,True
2014-10-08,MODERATE,DEFENSIVE,23,-0.004355363660483169,0.011642766623003897,0.026300211461529166,0.010721222906796557,0.0005063963495435253,0.004374415832234746,-0.10980740244654996,78.03851951069001,GOOD,False
2014-11-10,DEFENSIVE,MODERATE,1,,,,,,,0.0,,N/A,True
2014-11-11,MODERATE,AGGRESSIVE,26,0.005499577004175027,0.027815593090074087,0.04103647563473811,0.07614999691203028,0.02675807271922137,0.0,0.0,100.0,EXCELLENT,False
2014-12-18,AGGRESSIVE,MODERATE,1,,,,,,,-0.10322421894608658,,N/A,True
2014-12-19,MODERATE,DEFENSIVE,39,0.002561033452322503,0.023687440932046888,0.048015493310830326,0.0006406114467367718,0.050149060150154634,0.0,-0.10322421894608658,79.35515621078268,GOOD,False
2015-02-18,DEFENSIVE,MODERATE,1,,,,,,,-0.07349656833534302,,N/A,True
2015-02-19,MODERATE,AGGRESSIVE,52,0.019225385064745693,0.025359195772173937,0.03259186750101728,0.024444120991961027,0.006408388228997364,0.07892093653095245,-0.07063439521870485,84.21581269380951,EXCELLENT,False
2015-05-05,AGGRESSIVE,MODERATE,19,-0.013377565211106335,0.021866288411557244,0.005092833522206908,0.04475095386533812,,0.013558950961791938,-0.036469141208457345,97.2882098076416,EXCELLENT,False
2015-06-02,MODERATE,AGGRESSIVE,28,0.008772817386224485,-0.020672340509450438,-0.05532888370408673,-0.036393462568688695,-0.07608756322977828,0.09470350929630511,-0.010086370547067958,81.05929814073897,EXCELLENT,False
2015-07-13,AGGRESSIVE,MODERATE,29,0.013357817687857043,0.04400213929992969,0.08263489796769852,0.01060749348136203,0.035227924356965534,0.0,-0.04895254882513844,100.0,EXCELLENT,False
2015-08-21,MODERATE,DEFENSIVE,3,-0.03751391499622514,,,,,0.07185386654067316,-0.07957018437093544,84.08596312581291,EXCELLENT,True
2015-08-26,DEFENSIVE,MODERATE,1,,,,,,,-0.13843930452555786,,N/A,True
2015-08-27,MODERATE,DEFENSIVE,36,0.0,0.0,0.0,0.0,0.0,0.0,-0.13843930452555786,72.31213909488842,GOOD,False
2015-10-19,DEFENSIVE,MODERATE,35,-0.01036760985242735,0.017099923075838186,0.07553521937076768,0.10919605427103063,0.04618292286897363,0.023425800408723996,0.0,95.3148399182552,EXCELLENT,False
2015-12-08,MODERATE,DEFENSIVE,1,,,,,,,-0.010369006072861175,97.92619878542777,EXCELLENT,True
2015-12-09,DEFENSIVE,MODERATE,2,0.008668339099213496,,,,,0.0,-0.010369006072861175,100.0,EXCELLENT,True
2015-12-11,MODERATE,DEFENSIVE,1,,,,,,,-0.0017905490344090058,99.6418901931182,EXCELLENT,True
2015-12-14,DEFENSIVE,MODERATE,13,0.011565036971187492,0.011179618816078651,-0.0062966918237500336,0.05112612684377993,,0.02705564685994788,-0.0017905490344090058,94.58887062801043,EXCELLENT,False
2016-01-04,MODERATE,DEFENSIVE,18,0.007177299001188242,-0.0013892201709919672,0.0034732043133594015,0.020143292376093136,,0.003718610170993397,-0.04146747192752542,91.70650561449492,EXCELLENT,False
2016-01-29,DEFENSIVE,MODERATE,1,,,,,,,0.0,,N/A,True
2016-02-01,MODERATE,DEFENSIVE,26,0.004361616522166489,0.012431610198512688,0.012213593153986402,0.0,0.004797882544244958,0.006365541302669531,0.0,100.0,EXCELLENT,False
2016-03-09,DEFENSIVE,MODERATE,14,-0.002509047768410211,0.034680974353240135,0.05253804364982684,0.05032456163990684,,0.002515358924105371,0.0,99.49692821517893,EXCELLENT,False
2016-03-30,MODERATE,AGGRESSIVE,61,-0.005825231603510894,0.01456342951530809,0.034563025258104396,0.03883550047183837,-0.05271859135605517,0.05565251347170741,0.0,88.86949730565851,EXCELLENT,False
2016-06-24,AGGRESSIVE,MODERATE,1,,,,,,,0.0,,N/A,True
2016-06-27,MODERATE,DEFENSIVE,4,0.027846664625086337,0.05569297491168346,,,,0.0,0.0,100.0,EXCELLENT,True
2016-07-01,DEFENSIVE,MODERATE,11,-0.012522477091847617,0.009878976020691654,0.05329074748639284,0.08320596719237883,,0.012681278106430716,0.0,97.46374437871386,EXCELLENT,False
2016-07-19,MODERATE,AGGRESSIVE,220,0.034244958155818184,0.040029128566632766,0.044436089235507126,0.07565151743335474,0.13514487881820414,0.0,0.0,100.0,EXCELLENT,False
2017-06-02,AGGRESSIVE,MODERATE,4,-0.00015967394788218847,-0.0003991848716490276,,,,0.007558661435707936,0.0,98.48826771285842,EXCELLENT,True
2017-06-08,MODERATE,AGGRESSIVE,1,,,,,,,-0.0003991848716490276,,N/A,True
2017-06-09,AGGRESSIVE,MODERATE,6,-0.01107109844837384,-0.00402584217464419,-0.020464557016009688,,,0.020892104683489343,-0.0003991848716490276,95.82157906330212,EXCELLENT,False
2017-06-19,MODERATE,DEFENSIVE,23,0.0005561809893828151,-0.01001313457956543,-0.006675579450599711,-0.04097938151585445,-0.03003893454602713,0.04881393591711847,-0.025287729480530152,94.94245410389397,EXCELLENT,False
2017-07-21,DEFENSIVE,MODERATE,2,0.0088622950678785,,,,,0.0,0.0,100.0,EXCELLENT,True
2017-07-25,MODERATE,AGGRESSIVE,17,0.00895688462733868,-0.012238315075098982,-0.0187120617639851,-0.004345251265005734,,0.07832110564637729,0.0,84.33577887072454,EXCELLENT,False
2017-08-17,AGGRESSIVE,MODERATE,1,,,,,,,-0.007010223317926445,,N/A,True
2017-08-18,MODERATE,DEFENSIVE,14,0.00366989923980654,0.009174562385269258,0.011743547567408141,0.005504756002586708,,0.0,-0.007010223317926445,98.59795533641471,EXCELLENT,False
2017-09-08,DEFENSIVE,MODERATE,10,0.021583801220082632,0.0301538453609429,0.02428185316838083,,,0.0,-0.0025342960903973477,100.0,EXCELLENT,False
2017-09-22,MODERATE,AGGRESSIVE,25,-0.031372800000911916,0.0016979899161029266,0.021183247058324195,0.06676802689073824,0.08839819831828288,0.032388931470168636,-0.023262883176528693,93.52221370596627,EXCELLENT,False
2017-10-27,AGGRESSIVE,MODERATE,15,0.005491289188833459,0.0122834324642076,0.026733910839019437,0.03237008744867853,,0.0,-0.042050397711661525,100.0,EXCELLENT,False
2017-11-17,MODERATE,AGGRESSIVE,10,-0.0024584708310780856,0.03307764830139659,0.04298567484757654,,,0.003363769841369102,-0.00041541403632383567,99.32724603172618,EXCELLENT,False
2017-12-04,AGGRESSIVE,MODERATE,15,0.00028406569613181887,0.01647735002244599,0.04133524294054003,0.08153389317273163,,0.0,-0.04084231400824945,100.0,EXCELLENT,False
2017-12-26,MODERATE,AGGRESSIVE,26,0.0,-0.01623991837809069,0.06453449694969193,0.10829021756704416,0.23544403939794956,0.016508007065417996,-0.01602291640591791,96.6983985869164,EXCELLENT,False
2018-02-02,AGGRESSIVE,MODERATE,1,,,,,,,-0.05093668874533652,,N/A,True
2018-02-05,MODERATE,DEFENSIVE,69,-0.010496423649786535,-0.013653190277317706,-0.01057530066745005,-0.003709267019959661,-0.0014205690669748527,0.015955723575147074,-0.05093668874533652,89.81266225093269,EXCELLENT,False
2018-05-15,DEFENSIVE,MODERATE,2,0.013379826632486491,,,,,0.0,-0.005512082119540684,100.0,EXCELLENT,True
2018-05-17,MODERATE,AGGRESSIVE,38,-0.016017203929938773,-0.004050402981122581,0.020129051621545546,0.07683351170873665,0.1550782578173202,0.016277930868212387,0.0,96.74441382635752,EXCELLENT,False
2018-07-12,AGGRESSIVE,MODERATE,5,0.0020127051933385154,0.01017048526819364,,,,0.0023363220048322475,-0.014619465725485559,99.53273559903354,EXCELLENT,True
2018-07-19,MODERATE,AGGRESSIVE,58,-0.001392409031232722,0.02011458171980296,0.016246137498161284,0.0018567936414879416,0.0043325184981068965,0.07305349587954768,-0.00898217392050249,85.38930082409047,EXCELLENT,False
2018-10-10,AGGRESSIVE,MODERATE,1,,,,,,,-0.10440240909667964,,N/A,True
2018-10-11,MODERATE,DEFENSIVE,10,0.0,0.0,0.0,,,0.0,-0.10440240909667964,79.11951818066407,GOOD,False
2018-10-25,DEFENSIVE,MODERATE,1,,,,,,,0.0,,N/A,True
2018-10-26,MODERATE,DEFENSIVE,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,EXCELLENT,False
2019-01-30,DEFENSIVE,MODERATE,31,0.028716108722308453,0.044308748360350814,0.05613304025339638,0.06107087870133521,0.08653849150694581,0.0,0.0,100.0,EXCELLENT,False
2019-03-15,MODERATE,AGGRESSIVE,40,0.009038493470756137,0.030915216257709988,0.008130632358444911,0.02458618529061063,0.129648751092587,0.004365732063980721,-0.0037840192881298806,99.12685358720385,EXCELLENT,False
2019-05-13,AGGRESSIVE,MODERATE,9,0.022015227874340404,0.07126655623412503,0.014752507562240336,,,0.006050947789925987,-0.0960968646795044,98.7898104420148,EXCELLENT,False
2019-05-24,MODERATE,DEFENSIVE,7,-0.016379778372928255,-0.030921122555576663,-0.016714111674025145,,,0.03190774587628953,-0.07213994483619512,85.57201103276097,EXCELLENT,False
2019-06-05,DEFENSIVE,MODERATE,17,0.015344733490206819,0.07836442750185801,0.07016479327755532,0.12521932498275556,,0.0,-0.054936791849728106,100.0,EXCELLENT,False
2019-06-28,MODERATE,AGGRESSIVE,25,0.039825153403855396,0.07576471884752589,0.04630070113561491,0.11818009134462892,0.12384610646911276,0.0,-0.020956251805057557,100.0,EXCELLENT,False
2019-08-05,AGGRESSIVE,MODERATE,9,0.0293820245629961,0.08511847236120684,0.04026025948482803,,,0.0,-0.11916652521835203,100.0,EXCELLENT,False
2019-08-16,MODERATE,DEFENSIVE,13,-0.014303582315913999,-0.010744643993547132,-0.0011641950783336519,0.007868680437948194,,0.01761904046693452,-0.06345431553124936,87.30913689375012,EXCELLENT,False
2019-09-05,DEFENSIVE,MODERATE,7,-0.0023052325224587333,-0.011725991244287748,0.0135297158349168,,,0.011865121555763025,-0.0007404807992397178,97.6269756888474,EXCELLENT,False
2019-09-16,MODERATE,AGGRESSIVE,19,0.013202954212296003,0.01708621262918464,-0.013979357088553468,-0.04271484735233755,,0.12828594660700543,-0.006526261974774461,74.34281067859891,GOOD,False
2019-10-11,AGGRESSIVE,MODERATE,10,0.0009107156804739613,0.020443079915676066,0.006274662117705665,,,0.0,-0.007788633534297484,100.0,EXCELLENT,False
2019-10-25,MODERATE,AGGRESSIVE,68,0.030521861176665777,0.020937627134317127,0.04939544973842036,0.08611048947956546,0.09407247281222686,0.0,0.0,100.0,EXCELLENT,False
2020-02-04,AGGRESSIVE,MODERATE,13,0.007643842359264408,0.015143845979260107,0.04031127995464412,0.0845893225776655,,0.0,-0.03469348363904046,100.0,EXCELLENT,False
2020-02-24,MODERATE,DEFENSIVE,61,-0.017874260693127697,-0.01338968791674755,-0.04414119771476921,0.011019291825594468,-0.06272018396963874,0.13075922869934686,-0.05591765656328751,88.81646868734249,EXCELLENT,False
2020-05-20,DEFENSIVE,MODERATE,14,-0.022023719953043752,-0.019867523279852084,-0.014400062814949433,0.030032221013230442,,0.022519687238208075,0.0,95.49606255235838,EXCELLENT,False
2020-06-10,MODERATE,AGGRESSIVE,1,,,,,,,0.0,,N/A,True
2020-06-11,AGGRESSIVE,MODERATE,12,0.013986673920446613,0.07666158179595128,0.088606795113501,0.10750762058586072,,0.0,0.0,100.0,EXCELLENT,False
2020-06-29,MODERATE,DEFENSIVE,3,0.004440918278166173,,,,,6.0075416626670375e-05,-0.06945831582512263,86.10833683497547,EXCELLENT,True
2020-07-02,DEFENSIVE,MODERATE,1,,,,,,,-0.06951421514631306,,N/A,True
2020-07-06,MODERATE,DEFENSIVE,1,,,,,,,-0.06951421514631306,86.09715697073739,EXCELLENT,True
2020-07-07,DEFENSIVE,MODERATE,40,0.02594295940350122,0.0585607398307062,0.029280321280897414,0.05629380847020782,0.10522009000986965,0.011915330835616578,-0.06951421514631306,97.61693383287668,EXCELLENT,False
2020-09-01,MODERATE,AGGRESSIVE,2,0.0282197370613535,,,,,0.0,0.0,100.0,EXCELLENT,True
2020-09-03,AGGRESSIVE,MODERATE,3,-0.026532529630130308,,,,,0.1355189939341328,0.0,72.89620121317344,GOOD,True
2020-09-09,MODERATE,DEFENSIVE,32,0.0,0.0,0.0,0.0,0.0,0.0,-0.11934542236463352,76.1309155270733,GOOD,False
2020-10-23,DEFENSIVE,MODERATE,27,-0.03164477822866807,-0.09284592614425269,-0.10704957275853666,0.0630809414801814,0.030182779308816743,0.11988299629268151,0.0,76.0234007414637,GOOD,False
2020-12-02,MODERATE,AGGRESSIVE,31,0.004063262675343404,0.03359800249399525,-0.026805958182805845,0.04742554504970564,0.10255305198324494,0.02754430979946454,0.0,94.49113804010709,EXCELLENT,False
2021-01-19,AGGRESSIVE,MODERATE,31,0.04575772658602517,0.05670550763649218,0.07697562345863385,0.06919258710969234,0.10870684002001108,0.013435101990751708,-0.06784735088876592,97.31297960184966,EXCELLENT,False
2021-03-04,MODERATE,DEFENSIVE,3,0.0,,,,,0.0,-0.13880877007011616,72.23824598597676,GOOD,True
2021-03-09,DEFENSIVE,MODERATE,2,-0.005974610846309014,,,,,0.006010521372493027,-0.0931299608675813,98.79789572550139,EXCELLENT,True
2021-03-11,MODERATE,DEFENSIVE,13,0.0,0.0,0.0,0.0,,0.0,-0.09356945546817486,81.28610890636503,EXCELLENT,False
2021-03-30,DEFENSIVE,MODERATE,26,0.029427494331068615,0.1082221356711921,0.11129656493640017,0.14371048485157312,0.1575018896703928,0.0,0.0,100.0,EXCELLENT,False
2021-05-06,MODERATE,AGGRESSIVE,4,0.024477091594223177,-0.05724446432185948,,,,0.06072036933804115,-0.07392778871568662,87.85592613239177,EXCELLENT,True
2021-05-12,AGGRESSIVE,MODERATE,18,0.015472918966042748,0.047027148173548916,0.03503134547721842,0.10917934254657258,,0.0,-0.11918646073184791,100.0,EXCELLENT,False
2021-06-08,MODERATE,AGGRESSIVE,82,0.0011425349532825368,0.03999238259078508,0.04932378351755351,0.10026649492287953,0.23062266592256786,0.0,0.0,100.0,EXCELLENT,False
2021-10-04,AGGRESSIVE,MODERATE,15,0.026736642659166865,0.05870695203394316,0.03197063718260118,0.1150093261264058,,0.0,-0.10543750177858702,100.0,EXCELLENT,False
2021-10-25,MODERATE,AGGRESSIVE,26,0.009345563009818703,0.05071452315735114,0.07675934361166159,0.16726205219812162,0.17509638313410902,0.0,-0.017087632628122296,100.0,EXCELLENT,False
2021-12-01,AGGRESSIVE,MODERATE,4,0.014768410160003631,-0.00448953171201083,,,,0.02098915363848408,-0.07705764595878328,95.80216927230319,EXCELLENT,True
2021-12-07,MODERATE,DEFENSIVE,173,-0.001015293751835622,0.003046200429902335,0.009283697969865612,0.015023794132004387,0.0322747233603804,0.0023264359455597017,-0.04821065798684754,90.35786840263049,EXCELLENT,False
2022-08-16,DEFENSIVE,MODERATE,4,-0.02313858498808108,-0.05671530755903165,,,,0.06012533439111323,0.0,87.97493312177735,EXCELLENT,True
2022-08-22,MODERATE,DEFENSIVE,72,0.03606131565833626,0.05686537808529657,0.0602699538280389,-0.0011345645856211117,-0.017266086319957963,0.01756944181899822,-0.05671530755903165,88.65693848819367,EXCELLENT,False
2022-12-02,DEFENSIVE,MODERATE,1,,,,,,,-0.025423833394030648,,N/A,True
2022-12-05,MODERATE,DEFENSIVE,24,-0.026360733821111593,-0.03297956627829379,-0.031724241536798536,-0.03743124116162244,-0.02705492307311186,0.05986941667466961,-0.025423833394030648,94.91523332119387,EXCELLENT,False
2023-01-10,DEFENSIVE,MODERATE,69,0.03380562396375919,0.05806969013896923,0.03435101481006586,0.1060523266564537,0.23009793203852236,0.0,-0.008410103566598104,100.0,EXCELLENT,False
2023-04-20,MODERATE,AGGRESSIVE,13,0.0018643797701984877,-0.06040249433447609,0.03243856932071387,-0.008948402859775162,,0.06428549881227341,-0.003885455754552236,87.14290023754532,EXCELLENT,False
2023-05-09,AGGRESSIVE,MODERATE,28,0.021681716933247497,0.02026335613285357,0.03302938364217822,0.07051665101262983,0.1671732148050018,0.0,0.0,100.0,EXCELLENT,False
2023-06-20,MODERATE,AGGRESSIVE,5,-0.04007703769196569,-0.037606147956624425,,,,0.0818495910337449,-0.012979036196850036,83.63008179325102,EXCELLENT,True
2023-06-27,AGGRESSIVE,MODERATE,14,0.0033582008897823368,0.029585558315815552,0.03374366515579941,0.04685759019910729,,0.0011207782008471057,-0.08765416931939951,99.77584435983059,EXCELLENT,False
2023-07-18,MODERATE,AGGRESSIVE,11,0.0,-0.07836786361368275,-0.05613118809414874,-0.029360809862762682,,0.08503160916345642,0.0,82.99367816730872,EXCELLENT,False
2023-08-02,AGGRESSIVE,MODERATE,12,-0.00365861805168588,0.0035061120412693825,-0.03597568685511787,-0.06570115137835209,,0.09479314029387864,-0.029360809862762682,81.04137194122427,EXCELLENT,False
2023-08-18,MODERATE,AGGRESSIVE,7,0.04835164525412572,0.09285693606297363,0.045055033347890294,,,0.0,-0.08977677959924313,100.0,EXCELLENT,False
2023-08-29,AGGRESSIVE,MODERATE,15,0.01103594577071143,0.014561286185679645,-0.0015331211183367,-0.006131658116551808,,0.028373661085068003,-0.022373039366205494,94.3252677829864,EXCELLENT,False
2023-09-20,MODERATE,AGGRESSIVE,25,-0.0569535038390101,-0.04370877431406284,-0.08079476711924816,-0.04794705442342584,-0.028344383807574536,0.09452021084227513,-0.03689087010914449,81.09595783154498,EXCELLENT,False
2023-10-25,AGGRESSIVE,MODERATE,26,-0.03852989292424236,-0.008345176327390402,0.03657676219738293,0.1290838381608599,0.22975874386687245,0.04007393744297283,-0.101169097609354,91.98521251140544,EXCELLENT,False
2023-12-01,MODERATE,AGGRESSIVE,55,-0.028481200868984313,-0.03887888793124572,0.013336246943471242,0.1130198721310014,0.09270536780950533,0.040451601200977905,-0.012219718205422891,91.90967975980442,EXCELLENT,False
2024-02-22,AGGRESSIVE,MODERATE,25,-0.0064110228888072385,-0.0027975226268709408,0.0029140525317512544,0.030189831060896344,0.030618925833257427,0.025705286653578074,-0.08113477202818276,94.85894266928439,EXCELLENT,False
2024-03-28,MODERATE,AGGRESSIVE,16,0.006172631365426673,-0.014295058485241152,-0.02761537754390153,-0.046133842073022624,,0.24413910026349206,-0.006891949088447924,51.172179947301586,FAIR,False
2024-04-22,AGGRESSIVE,MODERATE,21,0.029985775044938157,0.025720469048207573,0.06578758815769792,0.1009433620087663,0.17177211770267542,0.0,-0.1980550709122667,100.0,EXCELLENT,False
2024-05-21,MODERATE,AGGRESSIVE,38,-0.0006194937003803913,0.012080006294587609,0.0017037285277869962,0.04460282127258641,0.16292394258717335,0.032624356870780025,0.0,93.475128625844,EXCELLENT,False
2024-07-17,AGGRESSIVE,MODERATE,5,-0.009851718879856364,0.0005972586453677486,,,,0.02866192074301721,-0.042740959420088265,94.26761585139656,EXCELLENT,True
2024-07-24,MODERATE,DEFENSIVE,46,-0.008301528961184745,0.005909768992290676,0.024201462158656817,0.031096173717924724,0.059518883215299745,0.008371021236413645,-0.04874224041699393,90.25155191660122,EXCELLENT,False
2024-09-27,DEFENSIVE,MODERATE,3,0.0049900785190653,,,,,0.024016255611623682,-0.008714178750116819,95.19674887767526,EXCELLENT,True
2024-10-02,MODERATE,AGGRESSIVE,25,-0.002296284919271141,-0.0011483092667330386,0.06730775967254532,0.049368513306408346,0.07878862824621446,0.0023015699797062084,-0.031962807408942195,99.53968600405875,EXCELLENT,False
2024-11-06,AGGRESSIVE,MODERATE,15,0.031471854619798956,0.03156536680404032,0.025028164467877367,-0.013074261687231803,,0.04011646047599404,-0.05124866880186152,91.97670790480119,EXCELLENT,False
2024-11-27,MODERATE,AGGRESSIVE,14,0.025545500121949782,0.06816413943400468,0.09807443629607326,0.12349132014121889,,0.0,-0.014486143845018451,100.0,EXCELLENT,False
2024-12-18,AGGRESSIVE,MODERATE,39,-0.009676228827809163,0.026787237956617194,0.0525745920114995,0.006881289211092323,0.026063441917644647,0.049368421549274455,-0.013399150164462137,90.1263156901451,EXCELLENT,False
2025-02-18,MODERATE,AGGRESSIVE,7,0.0001105625406605526,-0.07390200245619749,-0.14127662824929232,,,0.16451937014508755,0.0,67.09612597098248,GOOD,False
2025-02-27,AGGRESSIVE,MODERATE,2,0.03084012023112348,,,,,0.0,-0.13584062710405975,100.0,EXCELLENT,True
2025-03-03,MODERATE,DEFENSIVE,10,0.008697635934455272,0.005660980058888931,-0.0026242097738627956,,,0.0026311143699084827,-0.10918984814509669,78.16203037098066,GOOD,False
2025-03-17,DEFENSIVE,MODERATE,1,,,,,,,0.0,,N/A,True
2025-03-18,MODERATE,DEFENSIVE,36,0.004107707999658539,-0.005250754627698417,-0.005322154164353665,0.027182512149639182,0.06365197838305425,0.022834387472573603,0.0,100.0,EXCELLENT,False
2025-05-08,DEFENSIVE,MODERATE,18,-0.0017159857728881178,0.11207634114635057,0.1278422116764033,0.10360355371741847,,0.001718935441650471,-0.014993060801348546,99.65621291166991,EXCELLENT,False
2025-06-04,MODERATE,AGGRESSIVE,90,-0.02328411954640519,0.009070073771060061,0.018004631721551423,-0.005550206734221574,0.15131164718922485,0.02383919419390601,0.0,95.2321611612188,EXCELLENT,False
2025-10-13,AGGRESSIVE,MODERATE,28,-0.013315680768411498,-0.007349047229039618,0.030415546707423413,0.08520708414695877,0.06417818863367941,0.013495380953030267,-0.1084680613034934,97.30092380939395,EXCELLENT,False
2025-11-20,MODERATE,DEFENSIVE,3,-0.0015473311468576778,,,,,0.0015497290909491923,-0.07562373618594598,84.8752527628108,EXCELLENT,True
2025-11-25,DEFENSIVE,MODERATE,14,0.01769517161659584,0.02647094376496084,0.0471873440922681,0.05970358046268687,,0.0,-0.057403599272896955,100.0,EXCELLENT,False
2025-12-16,MODERATE,AGGRESSIVE,35,-0.05599093012823675,0.02274028184357557,0.05121329759215998,0.00903014257318957,0.04080159319515442,0.05931185612002943,-0.054710974185691263,88.13762877599412,EXCELLENT,False
2026-02-06,AGGRESSIVE,MODERATE,34,0.0151184253528871,0.010611925745186213,-0.027184193138481527,-0.02965551369890329,-0.012356491791934654,0.039280899808920466,-0.165089429498944,92.1438200382159,EXCELLENT,False
2026-03-27,MODERATE,DEFENSIVE,15,0.00723837641359415,0.01140601322996515,0.012722104634698361,0.017547745049289576,,0.0,-0.0958481742965629,80.83036514068742,EXCELLENT,False
2026-04-20,DEFENSIVE,MODERATE,31,-0.007866728273715484,0.013504767083402314,0.05270757992672137,0.07879901214939733,0.18264062615180543,0.00792910438335337,-0.020996907097131645,98.41417912332932,EXCELLENT,False
2026-06-03,MODERATE,AGGRESSIVE,2,-0.015480502766506699,,,,,0.015723916905665103,0.0,96.85521661886698,EXCELLENT,True
2026-06-05,AGGRESSIVE,MODERATE,1,,,,,,,-0.015480502766506699,,N/A,True
2026-06-08,MODERATE,DEFENSIVE,34,-0.016115206955891637,-0.020744036689693934,-0.047659846357790525,-0.05961337494133434,-0.03992846497764513,0.09661708379006484,-0.015480502766506699,96.90389944669866,EXCELLENT,False
2026-07-28,DEFENSIVE,MODERATE,1,,,,,,,-0.021133819927986575,,N/A,True
2026-07-29,MODERATE,DEFENSIVE,4,0.005285550733651112,0.0023870313044520586,,,,0.0,-0.021133819927986575,95.77323601440268,EXCELLENT,True
2026-08-04,DEFENSIVE,MODERATE,1,,,,,,,-0.018797235713285287,,N/A,True
2026-08-05,MODERATE,DEFENSIVE,8,0.0,0.0,0.0,,,0.0,-0.018797235713285287,96.24055285734295,EXCELLENT,False
